Shape_Leng,Shape_Area,OBJECTID_1,OBJECTID_2,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,OBJECTID_3,OBJECTID_4,COUNT_1,AREA_1,MIN_1,MAX_1,RANGE_1,MEAN_1,STD_1,SUM_1,MEDIAN_1,PCT90_1
0.02,2.5E-05,100,100,3080,2.48547E-05,0.022030059,0.6450333,0.623003241,0.333195085,0.176186748,1026.240863,0.345347777,0.562232202,0,0,324,2.35313E-05,32.68926572,42.53999936,9.85073364,38.39002726,2.664341875,12438.36883,38.77163231,41.79589641
0.02,2.5E-05,101,101,3080,2.48547E-05,0.024337087,0.683051527,0.65871444,0.409094028,0.174621837,1260.009606,0.443231344,0.611388165,0,0,361,2.62185E-05,30.52907708,42.33491816,11.80584108,37.32085325,2.397947694,13472.82802,37.61805056,40.29777824
0.02,2.5E-05,102,102,3080,2.48547E-05,0.068479098,0.673769116,0.605290018,0.480729306,0.138551348,1480.646261,0.523824036,0.620858175,0,0,342,2.48385E-05,30.02321012,37.38220718,7.35899706,34.66528105,1.677564791,11855.52612,34.85970842,36.9245343
0.02,0.000025,103,103,3136,2.53066E-05,0.053146854,0.690607727,0.637460873,0.47869948,0.112897772,1501.201568,0.489381582,0.605692327,0,0,361,2.62185E-05,30.63161768,38.57851418,7.9468965,34.7484192,1.83532928,12544.17933,34.7366597,37.12585568
0.02,0.000025,104,104,3080,2.48547E-05,0.012001022,0.585080862,0.57307984,0.285508984,0.137274808,879.3676719,0.268141866,0.483825204,0,0,361,2.62185E-05,37.41296936,42.45113084,5.03816148,39.88250301,1.131040728,14397.58359,39.66544454,41.49408524
0.02,0.000025,105,105,3025,2.44109E-05,0.002087683,0.64510113,0.643013447,0.429149854,0.126418357,1298.178309,0.463410169,0.554765761,0,0,324,2.35313E-05,30.30348776,39.19375778,8.89027002,35.13302343,1.732591923,11383.09959,34.76742188,37.73768126
0.02,2.5E-05,106,106,3080,2.48547E-05,0.112574063,0.614831507,0.502257444,0.429716978,0.0917762,1323.528291,0.446308345,0.527793884,0,0,342,2.48385E-05,33.85139252,38.89980806,5.04841554,37.36142922,1.125247946,12777.60879,37.64539472,38.58056499
0.02,0.000025,107,107,3136,2.53066E-05,-0.018825512,0.63838166,0.657207172,0.237466422,0.147950911,744.6947007,0.218443416,0.460182443,0,0,342,2.48385E-05,38.48622764,44.23191926,5.74569162,41.63119581,1.418522449,14237.86897,42.04780448,43.39416256
0.02,0.000025,108,108,3136,2.53066E-05,-0.020677945,0.663033783,0.683711728,0.294351581,0.188219275,923.0865592,0.275868058,0.556232721,0,0,361,2.62185E-05,35.0784617,50.79109964,15.71263794,41.80688615,3.402517557,15092.2859,41.66498624,46.24855106
0.02,2.5E-05,109,109,3136,2.53066E-05,-0.006425817,0.632824183,0.63925,0.291234441,0.181727645,913.3112072,0.272356674,0.550934792,0,0,361,2.62185E-05,35.813336,51.7583993,15.9450633,40.36980283,3.262256962,14573.49882,39.38858492,45.32568566
0.02,0.000025,110,110,3136,2.53066E-05,0.430143267,0.628799498,0.198656231,0.551038985,0.034472193,1728.058257,0.557861835,0.589940459,0,0,342,2.48385E-05,27.74339078,29.20288532,1.45949454,28.25694329,0.295962004,9663.874604,28.19456942,28.62182192
0.02,0.000025,111,111,3136,2.53066E-05,0.008557457,0.662147641,0.653590184,0.238840564,0.175702243,749.0040085,0.211223148,0.498911276,0,0,342,2.48385E-05,36.32945702,49.77936572,13.4499087,42.6041522,3.224810704,14570.62005,41.85126833,47.2978832
0.015514974,8.5364E-06,112,112,1068,8.61844E-06,0.090909094,0.630130291,0.539221197,0.373432374,0.114709376,398.8257753,0.384871423,0.518628168,0,0,121,8.78791E-06,31.27420544,36.96862676,5.69442132,35.16043768,1.373190991,4254.41296,35.46811598,36.61315268
0.02,0.000025,113,113,3080,2.48547E-05,0.102476642,0.673825264,0.571348622,0.415416943,0.120965885,1279.484185,0.429458395,0.567834687,0,0,361,2.62185E-05,30.8401169,37.38904322,6.54892632,34.81939283,1.080588843,12569.80081,34.91097872,36.07652354
0.02011566,2.03158E-05,114,114,2513,2.02792E-05,0.131553784,0.64301759,0.511463806,0.391457582,0.1190585,983.7329033,0.397729605,0.541693056,0,0,262,1.90284E-05,33.75910598,45.4179722,11.65886622,40.87410599,2.496022912,10709.01577,40.90105877,44.09314765
0.02,2.5E-05,115,115,3025,2.44109E-05,-0.039544545,0.649643183,0.689187728,0.394479495,0.159163498,1193.300472,0.415379345,0.587641895,0,0,342,2.48385E-05,30.4470446,40.67376044,10.22671584,37.60140021,2.322154282,12859.67887,38.28798248,39.51846968
0.02,2.5E-05,116,116,3136,2.53066E-05,0.028482003,0.641973555,0.613491552,0.320019404,0.164443781,1003.580852,0.344669431,0.522698224,0,0,342,2.48385E-05,32.24834114,45.8452247,13.59688356,37.88558558,3.218791139,12956.87027,38.37001496,41.97773507
0.02,0.000025,117,117,3136,2.53066E-05,0.090338074,0.67388165,0.583543576,0.431337996,0.144264038,1352.675956,0.462662667,0.594430774,0,0,361,2.62185E-05,28.97045996,38.4281213,9.45766134,34.368271,1.822704852,12406.94583,34.50081632,36.64733288
0.02,2.5E-05,118,118,3136,2.53066E-05,0.060635515,0.657447517,0.596812002,0.467416829,0.125426928,1465.819176,0.51058346,0.59539333,0,0,361,2.62185E-05,32.81915048,39.43985522,6.62070474,36.54840913,1.176417835,13193.9757,36.64049684,37.83680384
0.02,2.5E-05,119,119,3080,2.48547E-05,0.045231607,0.683001935,0.637770329,0.430237643,0.150478896,1325.13194,0.439400315,0.623088235,0,0,361,2.62185E-05,31.33231178,38.74599716,7.41368538,35.02507052,1.488916421,12644.05046,34.89730664,37.06774934
0.02,2.5E-05,120,120,3080,2.48547E-05,0.073015876,0.652236462,0.579220586,0.480486493,0.10888633,1479.898399,0.495327115,0.600196391,0,0,342,2.48385E-05,28.54320746,38.71523498,10.17202752,33.04467983,2.638985852,11301.2805,33.27887417,36.81857568
0.02,0.000025,121,121,3025,2.44109E-05,-0.002857143,0.623131156,0.625988299,0.226852661,0.149528253,686.2292989,0.202950791,0.450824732,0,0,342,2.48385E-05,39.13906946,45.24365318,6.10458372,42.17011363,1.435302315,14422.17886,42.04438646,44.31360994
0.02,0.000025,122,122,3136,2.53066E-05,0.155712932,0.646129727,0.490416795,0.41160953,0.110188559,1290.807487,0.39718011,0.56787765,0,0,342,2.48385E-05,31.1819189,36.03892532,4.85700642,33.18523841,0.936781836,11349.35154,33.07892,34.44783701
0.02,0.000025,123,123,3080,2.48547E-05,0.016299918,0.661012471,0.644712552,0.314568446,0.16805592,968.8708146,0.320413008,0.523032004,0,0,342,2.48385E-05,34.42561988,39.6586085,5.23298862,37.32179218,0.92300181,12764.05292,37.2659945,38.55458804
0.02,0.000025,124,124,3080,2.48547E-05,0.064763993,0.612285614,0.547521621,0.41602303,0.119018381,1281.350933,0.442559794,0.548349917,0,0,342,2.48385E-05,35.20151042,39.78165722,4.5801468,37.16549272,1.08593753,12710.59851,36.93102854,38.8376001
0.02,0.000025,125,125,3136,2.53066E-05,0.014882772,0.668354273,0.653471501,0.308683743,0.155678698,968.0322187,0.308344766,0.531578988,0,0,361,2.62185E-05,34.31966126,45.39404606,11.0743848,41.43251354,2.108503647,14957.13739,41.76752684,43.85251904
0.02,0.000025,126,126,3136,2.53066E-05,0.047883712,0.664370179,0.616486467,0.387271305,0.154259612,1214.482813,0.400886655,0.581289411,0,0,361,2.62185E-05,33.43097606,39.1629956,5.73201954,36.07645726,1.126625024,13023.60107,35.91929462,37.88465612
0.02,0.000025,127,127,3080,2.48547E-05,0.088727504,0.671402276,0.582674772,0.462477647,0.108437098,1424.431152,0.477123469,0.58451432,0,0,324,2.35313E-05,0,0,0,0,0,0,0,0
0.02,0.000025,128,128,3080,2.48547E-05,-0.011068211,0.661149263,0.672217474,0.376605392,0.171849768,1159.944607,0.407551438,0.583441138,0,0,361,2.62185E-05,33.77277806,39.93888614,6.16610808,36.76636708,1.241909094,13272.65852,36.74987348,38.56826012
0.02,2.5E-05,129,129,3136,2.53066E-05,-0.003649635,0.677440107,0.681089742,0.410927883,0.136927814,1288.66984,0.427534953,0.575975537,0,0,361,2.62185E-05,32.16289064,38.21278604,6.0498954,35.81530539,1.522953259,12929.32524,36.11412176,37.6077965
0.02,0.000025,130,130,3136,2.53066E-05,0.027444603,0.642675102,0.615230499,0.391474723,0.16763739,1227.664732,0.443147555,0.581228018,0,0,342,2.48385E-05,35.35873934,41.32660226,5.96786292,38.73743212,1.422169927,13248.20179,38.89809905,40.71067506
0.02,0.000025,131,131,3080,2.48547E-05,-0.02862688,0.646345675,0.674972555,0.234895422,0.147712655,723.4779005,0.233541355,0.434281185,0,0,342,2.48385E-05,38.66396468,50.54842022,11.88445554,42.7895548,2.8968976,14634.02774,41.69745743,48.2207486
0.02,0.000025,132,132,3080,2.48547E-05,0.028511457,0.657026768,0.628515311,0.342601856,0.132081204,1055.213718,0.337146699,0.520658314,0,0,342,2.48385E-05,35.75864768,40.79680916,5.03816148,39.04730262,0.954291231,13354.1775,39.2484461,40.10124209
0.02,0.000025,133,133,3080,2.48547E-05,-0.009290839,0.671720505,0.681011343,0.418309424,0.161635215,1288.393026,0.448918328,0.589804214,0,0,324,2.35313E-05,32.84991266,39.85001762,7.00010496,36.51625603,1.688283932,11831.26695,37.10534756,38.40829678
0.02,2.5E-05,134,134,3080,2.48547E-05,-0.014370509,0.650064707,0.664435216,0.3386038,0.13610176,1042.899703,0.352626696,0.505845946,0,0,342,2.48385E-05,34.12483412,40.63616222,6.5113281,37.63362154,1.435041257,12870.69857,38.02479494,39.27886648
0.02,2.5E-05,135,135,3080,2.48547E-05,-0.018007968,0.574577153,0.59258512,0.210355684,0.155855739,647.8955069,0.180080652,0.450066659,0,0,342,2.48385E-05,35.2835429,50.41853546,15.13499256,0,0,0,0,43.79748892
0.02,0.000025,136,136,3136,2.53066E-05,-0.035141591,0.606058359,0.64119995,0.199424688,0.142310874,625.3958218,0.161152244,0.417975053,0,0,342,2.48385E-05,39.5389778,47.88578264,8.34680484,42.7653788,1.724588885,14625.75955,42.58443362,45.20605496
0.02,0.000025,137,137,3025,2.44109E-05,-0.003372681,0.680945158,0.684317839,0.360357817,0.145912821,1090.082397,0.371000081,0.553243208,0,0,324,2.35313E-05,33.8479745,39.68937068,5.84139618,36.87740571,1.60301525,11948.27945,36.83361497,39.060455
0.016135999,1.54811E-05,138,138,1953,1.57601E-05,0.084990323,0.656693339,0.571703017,0.454659894,0.112062129,887.9507729,0.474862248,0.581606472,0,0,221,1.60506E-05,33.12335426,39.02969282,5.90633856,36.23597959,1.403052806,8008.151489,36.33971108,37.98719672
0.015805733,1.45463E-05,139,139,1812,1.46223E-05,-0.015670342,0.655528307,0.671198649,0.201127087,0.200731107,364.4422814,0.114741921,0.541063708,0,0,209,1.51791E-05,36.32945702,49.998119,13.66866198,42.58270008,3.431999409,8899.784316,42.1879433,47.53030856
0.02,0.000025,140,140,3136,2.53066E-05,-0.027801761,0.640192628,0.667994389,0.161714355,0.142229969,507.1362162,0.107990984,0.385369018,0,0,361,2.62185E-05,39.60050216,47.5542347,7.95373254,44.2243731,1.563342555,15964.99869,44.2216652,46.27589522
0.019961208,2.49859E-05,141,141,3136,2.53066E-05,-0.022648282,0.661222756,0.683871038,0.398472411,0.152846896,1249.60948,0.431834936,0.573952258,0,0,361,2.62185E-05,32.77471622,40.5131135,7.73839728,36.54147841,2.021225294,13191.47371,36.45592376,39.3509867
0.02,0.000025,142,142,3080,2.48547E-05,0.460095942,0.649420738,0.189324796,0.612648857,0.018098985,1886.958479,0.615961313,0.630893701,0,0,361,2.62185E-05,27.3366464,29.5754495,2.2388031,28.58866429,0.696835895,10320.50781,28.31420012,29.47974494
0.02,0.000025,143,143,3080,2.48547E-05,0.06058307,0.659306824,0.598723754,0.337088344,0.140038305,1038.232101,0.313613147,0.565235382,0,0,342,2.48385E-05,34.55550464,40.6669244,6.11141976,38.67835634,1.535719047,13227.99787,39.10147124,40.26633246
0.02,0.000025,144,144,3136,2.53066E-05,0.089326851,0.674147606,0.584820755,0.466014071,0.143833096,1461.420126,0.51338914,0.609906614,0,0,342,2.48385E-05,28.1398811,37.70350106,9.56361996,33.6423836,2.55961793,11505.69519,34.22053868,36.79670035
0.02,0.000025,145,145,3136,2.53066E-05,0.087749779,0.640367985,0.552618206,0.408210916,0.098242558,1280.149431,0.416803896,0.528431356,0,0,342,2.48385E-05,0,0,0,0,0,0,0,0
0.02,2.5E-05,146,146,3080,2.48547E-05,-0.004721005,0.671174109,0.675895114,0.419287895,0.197368932,1291.406716,0.502718747,0.609079134,0,0,324,2.35313E-05,30.21803726,44.04734618,13.82930892,36.04968575,3.487748802,11680.09818,35.63218094,41.60175287
0.02,0.000025,147,147,3080,2.48547E-05,0.035793044,0.675640166,0.639847122,0.419633526,0.177383311,1292.47126,0.431619793,0.632926822,0,0,324,2.35313E-05,30.28981568,41.40863474,11.11881906,36.03420972,3.354141904,11675.08395,35.97398294,40.75784373
0.019688516,2.25946E-05,148,148,2745,2.21513E-05,0.019490827,0.653110206,0.633619379,0.41447991,0.124109687,1137.747353,0.44821012,0.544844925,0,0,294,2.13524E-05,33.80695826,41.34027434,7.53331608,36.04756338,1.647741333,10597.98363,35.62021787,38.21962208
0.02,2.5E-05,149,149,3136,2.53066E-05,-0.031031469,0.637410045,0.668441514,0.155956305,0.133732893,489.078971,0.105527487,0.366710126,0,0,361,2.62185E-05,37.41296936,45.64356152,8.23059216,42.86459764,1.594483145,15474.11975,42.99459602,44.67284384
0.02,2.5E-05,150,150,3080,2.48547E-05,-0.155904219,0.631818831,0.78772305,0.21706609,0.197913821,668.5635573,0.143911056,0.520229471,0,0,342,2.48385E-05,36.8045618,51.7925795,14.9880177,0,0,0,43.71921626,48.77583505
0.02,2.5E-05,151,151,3080,2.48547E-05,0.002016129,0.636769712,0.634753583,0.278876734,0.135290785,858.9403398,0.27019918,0.468327963,0,0,342,2.48385E-05,37.7445173,44.62157354,6.87705624,40.78830409,1.617372187,13949.6,40.37126567,43.2646196
0.02,0.000025,152,152,3025,2.44109E-05,-0.027224705,0.671767831,0.698992535,0.375235393,0.187047347,1135.087064,0.403769851,0.600000024,0,0,324,2.35313E-05,0,51.87461198,0,0,0,0,34.74007772,43.6409436
0.02,0.000025,153,153,3080,2.48547E-05,0.025394103,0.638750434,0.613356331,0.3296318,0.158482584,1015.265942,0.33286342,0.542646211,0,0,324,2.35313E-05,35.85093422,42.09907478,6.24814056,38.78610615,1.568840901,12566.69839,38.53749794,41.29208026
0.02,0.000025,154,154,3080,2.48547E-05,0.331454873,0.661912739,0.330457866,0.560089019,0.054542182,1725.074179,0.57178238,0.615197277,0,0,342,2.48385E-05,29.2165574,35.642435,6.4258776,30.33422995,1.017999057,10374.30664,29.92579655,31.51073242
0.02,0.000025,155,155,3080,2.48547E-05,0.012238842,0.671057701,0.658818859,0.40626566,0.164314596,1251.298232,0.461863294,0.59222635,0,0,342,2.48385E-05,30.91873136,39.83976356,8.9210322,36.28955014,2.043820601,12411.02615,36.44908772,38.8728057
0.02,0.000025,156,156,3136,2.53066E-05,0.010069977,0.6708408,0.660770822,0.365391901,0.150392367,1145.869,0.386092991,0.554653138,0,0,361,2.62185E-05,35.80991798,42.19477934,6.38486136,38.89457215,1.967824413,14040.94054,38.9237342,41.66498624
0.019671996,2.43369E-05,157,157,3046,2.45803E-05,0.039034776,0.627763808,0.588729031,0.368594569,0.107271333,1122.739058,0.342020929,0.542530268,0,0,324,2.35313E-05,32.39189798,41.04974264,8.65784466,37.33367974,1.914166395,12096.11223,37.63855868,39.60186937
0.02,0.000025,158,158,3080,2.48547E-05,-0.008477998,0.629501581,0.637979579,0.26190799,0.169241197,806.6766096,0.230989963,0.501905978,0,0,342,2.48385E-05,36.8900123,52.14121754,15.25120524,41.41925859,3.987327721,14165.38644,39.74234999,48.27099349
0.02,2.5E-05,159,159,3080,2.48547E-05,0.008778753,0.657250464,0.648471711,0.327132737,0.132211527,1007.568831,0.311980799,0.50855577,0,0,324,2.35313E-05,37.42664144,41.3676185,3.94097706,39.71221023,0.949481108,12866.75611,39.85685366,40.86072613
0.02,2.5E-05,160,160,3080,2.48547E-05,0.023282066,0.64812386,0.624841794,0.291311168,0.115462749,897.2383988,0.275040209,0.4502188,0,0,342,2.48385E-05,36.1893182,41.54535554,5.35603734,40.29980706,0.723136998,13782.53402,40.3934828,41.09007528
0.02,0.000025,161,161,3025,2.44109E-05,0.054300338,0.618403673,0.564103335,0.279464473,0.166490916,845.3800304,0.228249431,0.511195672,0,0,324,2.35313E-05,29.54468732,45.13085852,15.5861712,39.02493502,4.030949547,12644.07895,39.8636897,43.60949782
0.02,0.000025,162,162,3136,2.53066E-05,0.001855747,0.667488635,0.665632888,0.430230433,0.150176158,1349.202638,0.450374812,0.597489476,0,0,342,2.48385E-05,29.59595762,38.38368704,8.78772942,34.24554419,1.73546606,11711.97611,34.27351799,36.42516158
0.02,0.000025,163,163,3136,2.53066E-05,-0.030192798,0.67560792,0.705800718,0.338605223,0.199065349,1061.865979,0.329125017,0.596190453,0,0,361,2.62185E-05,32.87725682,40.04142674,7.16416992,36.91017956,1.751391906,13324.57482,37.24206836,38.9237342
0.02,2.5E-05,164,164,3136,2.53066E-05,0.088211924,0.632798553,0.544586629,0.381833279,0.118348697,1197.429164,0.402671292,0.526756942,0,0,361,2.62185E-05,35.2664528,40.2225818,4.956129,0,0,0,37.22839628,39.32364254
0.02,2.5E-05,165,165,3080,2.48547E-05,0.019385878,0.60749197,0.588106092,0.286975184,0.135538624,883.8835652,0.299860016,0.462910494,0,0,342,2.48385E-05,36.97204478,45.23681714,8.26477236,40.25015583,2.276938914,13765.55329,39.30142541,44.33616887
0.02,0.000025,166,166,3080,2.48547E-05,0.003696161,0.681527019,0.677830858,0.411316457,0.226077119,1266.854689,0.543142319,0.612735134,0,0,342,2.48385E-05,29.25757364,39.68253464,10.424961,33.86324565,2.970081372,11581.23001,33.87190064,38.17723863
0.02,0.000025,167,167,3025,2.44109E-05,0.074785627,0.676737368,0.601951741,0.351296522,0.153055867,1062.671978,0.326703727,0.601270282,0,0,324,2.35313E-05,31.3528199,41.10443096,9.75161106,37.5906642,2.26407227,12179.3752,38.31190862,40.02160222
0.02,0.000025,168,168,3080,2.48547E-05,0.067995109,0.638210237,0.570215128,0.431889487,0.087151562,1330.219621,0.439728349,0.536077642,0,0,342,2.48385E-05,34.70589752,42.70748234,8.00158482,39.40378611,1.857955494,13476.09485,39.54239582,42.02182753
0.02,2.5E-05,169,169,3080,2.48547E-05,0.068471178,0.683857203,0.615386024,0.449337509,0.135408377,1383.959527,0.487220928,0.596221179,0,0,342,2.48385E-05,32.80206038,40.29436022,7.49229984,38.15538929,1.757003168,13049.14314,38.50331774,39.96247048
0.013472417,8.67979E-06,170,170,1082,8.73142E-06,0.035754532,0.644516647,0.608762115,0.291094917,0.159199712,314.9647003,0.263149559,0.532793242,0,0,126,9.15104E-06,32.57647106,41.37103652,8.79456546,37.05950269,2.578044726,4669.497339,37.22839628,40.41740894
0.02,0.000025,171,171,3025,2.44109E-05,0.306527913,0.682827234,0.376299322,0.54407913,0.05905163,1645.839367,0.549668849,0.61424818,0,0,324,2.35313E-05,28.00657832,34.30257116,6.29599284,30.12931643,1.315027988,9761.898524,30.04030022,31.70145794
0.0125799,6.19011E-06,172,172,766,6.18139E-06,0.135682553,0.645300031,0.509617478,0.467524985,0.114204022,358.1241387,0.479975775,0.60080269,0,0,82,5.95544E-06,33.1131002,35.84409818,2.73099798,34.67063356,0.523688015,2842.991952,34.78280297,35.17074824
0.02,2.5E-05,173,173,3136,2.53066E-05,0.014234119,0.617855549,0.60362143,0.342529548,0.111937118,1074.172663,0.349378884,0.483304232,0,0,361,2.62185E-05,30.91531334,41.44623296,10.53091962,37.68904312,2.175711262,13605.74457,38.35292486,39.91154198
0.02,0.000025,174,174,3136,2.53066E-05,0.027204374,0.688765883,0.66156151,0.369848618,0.184450701,1159.845267,0.399862364,0.613369972,0,0,342,2.48385E-05,33.95735114,41.55902762,7.60167648,37.65841718,1.881474704,12879.17867,37.98036068,40.02775466
0.02,0.000025,175,175,3080,2.48547E-05,0.258163095,0.613695681,0.355532587,0.42687513,0.075511367,1314.7754,0.415537462,0.537678838,0,0,342,2.48385E-05,33.32843546,42.1024928,8.77405734,38.96336124,1.547927738,13325.46955,38.83315667,41.29208026
0.02,0.000025,176,176,3080,2.48547E-05,0.019824412,0.672284782,0.65246037,0.406059174,0.173369986,1250.662256,0.447931767,0.603472877,0,0,361,2.62185E-05,31.47586862,43.1278988,11.65203018,36.88325201,2.977748246,13314.85397,36.838742,40.9916363
0.021604448,2.36946E-05,177,177,2966,2.39347E-05,-0.005565863,0.705312252,0.710878115,0.453134388,0.155308118,1343.996596,0.508613914,0.606324404,0,0,307,2.22966E-05,29.85914516,40.44133508,10.58218992,33.51301967,2.932318924,10288.49704,32.26884926,38.69199244
0.02,0.000025,178,178,3136,2.53066E-05,0.034869939,0.605699956,0.570830017,0.345931782,0.118276606,1084.842069,0.352054641,0.497391313,0,0,361,2.62185E-05,34.43245592,43.39108634,8.95863042,39.14187205,1.664032176,14130.21581,39.11514332,41.4701591
0.02,0.000025,179,179,3080,2.48547E-05,0.232361242,0.648809552,0.41644831,0.454875581,0.068111856,1401.016789,0.450903118,0.547891581,0,0,342,2.48385E-05,29.47974494,38.93398826,9.45424332,0,0,0,35.3860835,37.60437848
0.02,0.000025,180,180,3025,2.44109E-05,0.062456466,0.657310903,0.594854437,0.38652733,0.123633553,1169.245172,0.412582546,0.527193022,0,0,342,2.48385E-05,36.25426058,40.8549155,4.60065492,38.56133413,1.027752135,13187.97627,38.29310951,40.1364477
0.02,2.5E-05,181,181,3080,2.48547E-05,0.007919966,0.626829445,0.618909479,0.325092735,0.155962483,1001.285624,0.330117017,0.529377794,0,0,342,2.48385E-05,38.2914005,41.9828621,3.6914616,39.63192396,0.910098722,13554.11799,39.35269571,40.89251372
0.02,0.000025,182,182,3080,2.48547E-05,-0.01667094,0.529752314,0.546423255,0.10064967,0.131659047,310.0009842,0.031092834,0.315980071,0,0,324,2.35313E-05,37.34119094,52.903436,15.56224506,48.03746255,3.504550813,15564.13787,48.70610744,51.79599752
0.02,2.5E-05,183,183,3136,2.53066E-05,-0.020516215,0.634255111,0.654771326,0.229402811,0.204345445,719.4072165,0.156474032,0.522257626,0,0,342,2.48385E-05,0,41.25824186,0,0,0,0,0,0
0.02,2.5E-05,184,184,3136,2.53066E-05,-0.010091005,0.662301004,0.672392009,0.248099519,0.176738808,778.0400901,0.2156149,0.509105802,0,0,342,2.48385E-05,36.36705524,47.6396852,11.27262996,41.78035941,2.620409111,14288.88292,41.67865832,45.40840174
